photo_url,res1,res2,res3,res4,result_list,img_path,answer_llava
https://storage.yandexcloud.net/svg-images-first-pack/good1534037766svg.png,1,1,5,3,"[1, 1, 5, 3]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1534037766svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodbathingladiessvg.png,2,1,2,3,"[2, 1, 2, 3]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodbathingladiessvg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/good1571906198liftarnWarningforalienssvg.png,2,1,4,4,"[2, 1, 4, 4]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1571906198liftarnWarningforalienssvg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/goodblackdragonsvg.png,5,5,5,5,"[5, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodblackdragonsvg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/good141886321015412209977128448506300976511135osvg.png,5,5,5,5,"[5, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good141886321015412209977128448506300976511135osvg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1577110323SimpleTreeBaublesetsvg.png,5,5,5,5,"[5, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1577110323SimpleTreeBaublesetsvg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/goodcassetteplayersvg.png,2,2,2,2,"[2, 2, 2, 2]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodcassetteplayersvg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/goodbrokenmirrormazesvg.png,4,4,4,4,"[4, 4, 4, 4]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodbrokenmirrormazesvg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/good1297310347svg.png,5,4,4,4,"[5, 4, 4, 4]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1297310347svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/good1518275148svg.png,3,3,3,3,"[3, 3, 3, 3]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1518275148svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1444952324svg.png,3,3,3,3,"[3, 3, 3, 3]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1444952324svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1304964172svg.png,5,5,5,5,"[5, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1304964172svg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/good1577110323SimpleTreeBaublesetsvg.png,5,5,5,5,"[5, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1577110323SimpleTreeBaublesetsvg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/good1332757963svg.png,5,5,5,5,"[5, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1332757963svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/goodbathingladiessvg.png,5,5,5,5,"[5, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodbathingladiessvg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/good1474630921svg.png,5,5,5,5,"[5, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1474630921svg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/good1461351301svg.png,5,5,5,5,"[5, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1461351301svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good12SiluetaPeonRojobyDGRAsvg.png,4,4,4,4,"[4, 4, 4, 4]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good12SiluetaPeonRojobyDGRAsvg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/goodbrokenmirrormazesvg.png,3,3,3,3,"[3, 3, 3, 3]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodbrokenmirrormazesvg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/goodColorfulRetroCirclesBackgroundsvg.png,3,3,2,3,"[3, 3, 2, 3]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodColorfulRetroCirclesBackgroundsvg.png,fraud
https://storage.yandexcloud.net/svg-images-first-pack/good1444952324svg.png,3,4,4,4,"[3, 4, 4, 4]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1444952324svg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/goodCactusflowersvg.png,2,3,4,4,"[2, 3, 4, 4]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodCactusflowersvg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/good1541380694svg.png,2,3,4,4,"[2, 3, 4, 4]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1541380694svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodAnonymousNFPA704FireDiamondsvg.png,1,3,3,3,"[1, 3, 3, 3]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodAnonymousNFPA704FireDiamondsvg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/goodcocktail2017032905svg.png,5,5,5,5,"[5, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodcocktail2017032905svg.png,fraud
https://storage.yandexcloud.net/svg-images-first-pack/goodChipHeart6svg.png,5,5,5,5,"[5, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodChipHeart6svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1314457723svg.png,1,5,5,5,"[1, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1314457723svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodBluesurprisedcartoonsmileysvg.png,3,2,3,2,"[3, 2, 3, 2]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodBluesurprisedcartoonsmileysvg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/good12SiluetaPeonRojobyDGRAsvg.png,2,2,2,2,"[2, 2, 2, 2]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good12SiluetaPeonRojobyDGRAsvg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodArcticScene4svg.png,2,2,1,1,"[2, 2, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodArcticScene4svg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/good1541381285svg.png,2,2,1,2,"[2, 2, 1, 2]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1541381285svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/good1474630921svg.png,3,3,3,3,"[3, 3, 3, 3]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1474630921svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodCoffeeBeansFsvg.png,2,2,2,2,"[2, 2, 2, 2]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodCoffeeBeansFsvg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/good1548804401svg.png,2,2,2,2,"[2, 2, 2, 2]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1548804401svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/goodAnonymousPrinter1svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodAnonymousPrinter1svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodComicCharacter154svg.png,2,1,1,1,"[2, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodComicCharacter154svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/good141886321015412209977128448506300976511135osvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good141886321015412209977128448506300976511135osvg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1304964172svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1304964172svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/good20110216ALTHIBTheWolfShisvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good20110216ALTHIBTheWolfShisvg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/goodAnonymousPrinter1svg.png,4,3,4,3,"[4, 3, 4, 3]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodAnonymousPrinter1svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1548804401svg.png,4,4,4,4,"[4, 4, 4, 4]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1548804401svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/good1315550685svg.png,4,3,4,4,"[4, 3, 4, 4]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1315550685svg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/goodCMIsometricFoldersvg.png,4,4,5,4,"[4, 4, 5, 4]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodCMIsometricFoldersvg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/good1310540381svg.png,3,3,1,2,"[3, 3, 1, 2]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1310540381svg.png,bad markup
https://storage.yandexcloud.net/svg-images-first-pack/good1463156494svg.png,5,5,5,4,"[5, 5, 5, 4]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1463156494svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodAnonymousjinjangsvg.png,5,5,5,5,"[5, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodAnonymousjinjangsvg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1550596262svg.png,5,5,5,4,"[5, 5, 5, 4]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1550596262svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1448224673svg.png,5,5,4,5,"[5, 5, 4, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1448224673svg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/good1292363249svg.png,4,5,4,5,"[4, 5, 4, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1292363249svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1541381285svg.png,5,4,3,5,"[5, 4, 3, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1541381285svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/good1310540381svg.png,4,3,4,5,"[4, 3, 4, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1310540381svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/goodCoffeeBeansFsvg.png,4,4,4,4,"[4, 4, 4, 4]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodCoffeeBeansFsvg.png,data_error
https://storage.yandexcloud.net/svg-images-first-pack/good1538296490svg.png,2,2,2,2,"[2, 2, 2, 2]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1538296490svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodBirdOfPreysvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodBirdOfPreysvg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1463156494svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1463156494svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/good1461351301svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1461351301svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodCartoonMooseRemixsvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodCartoonMooseRemixsvg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodCactusflowersvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodCactusflowersvg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/goodCartoonHead31svg.png,5,4,4,5,"[5, 4, 4, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodCartoonHead31svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/goodArcticScene4svg.png,3,3,4,3,"[3, 3, 4, 3]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodArcticScene4svg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/goodComicCharacter154svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodComicCharacter154svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1297310347svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1297310347svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1541380694svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1541380694svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodCartoonMooseRemixsvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodCartoonMooseRemixsvg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/goodCloudySkyAndroidMarshmallowWallpapersvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodCloudySkyAndroidMarshmallowWallpapersvg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodBlobsurprisedsvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodBlobsurprisedsvg.png,route_update
https://storage.yandexcloud.net/svg-images-first-pack/good1529040492svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1529040492svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1478463740svg.png,5,5,5,5,"[5, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1478463740svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodAnonymousjinjangsvg.png,5,5,5,5,"[5, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodAnonymousjinjangsvg.png,fraud
https://storage.yandexcloud.net/svg-images-first-pack/good1538296490svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1538296490svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/good1549007524svg.png,5,5,5,5,"[5, 5, 5, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1549007524svg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/goodBlobsurprisedsvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodBlobsurprisedsvg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/good20160605TeamLogofinalsvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good20160605TeamLogofinalsvg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodBenBoisDegreesvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodBenBoisDegreesvg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/good1448224673svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1448224673svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodbeescenesvg.png,4,4,4,3,"[4, 4, 4, 3]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodbeescenesvg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodBackgroundPattern193svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodBackgroundPattern193svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/goodAnonymousG8svg.png,2,1,1,1,"[2, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodAnonymousG8svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/goodcartoonbutterflycv4svg.png,2,2,2,2,"[2, 2, 2, 2]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodcartoonbutterflycv4svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/good1576424484CDCweathercheckmansvg.png,5,3,5,4,"[5, 3, 5, 4]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1576424484CDCweathercheckmansvg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1549007524svg.png,5,4,4,3,"[5, 4, 4, 3]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1549007524svg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/goodAnonymousnotebooksvg.png,5,4,4,5,"[5, 4, 4, 5]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodAnonymousnotebooksvg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/goodBenBoisDegreesvg.png,5,4,3,3,"[5, 4, 3, 3]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodBenBoisDegreesvg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good20160605TeamLogofinalsvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good20160605TeamLogofinalsvg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/goodCartoonHead31svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodCartoonHead31svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/good1332554163svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1332554163svg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/goodCloudySkyAndroidMarshmallowWallpapersvg.png,1,1,1,2,"[1, 1, 1, 2]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodCloudySkyAndroidMarshmallowWallpapersvg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/good1392045657svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1392045657svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1550596262svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1550596262svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/good1292363249svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1292363249svg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/good1533201019svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1533201019svg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/good1529040492svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1529040492svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodAnonymousnotebooksvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodAnonymousnotebooksvg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodcartoonbutterflycv4svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodcartoonbutterflycv4svg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodCMIsometricFoldersvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodCMIsometricFoldersvg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodaliencharactersvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodaliencharactersvg.png,safe
https://storage.yandexcloud.net/svg-images-first-pack/good1392496886svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1392496886svg.png,fraud
https://storage.yandexcloud.net/svg-images-first-pack/good1277193098svg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1277193098svg.png,not_sure
https://storage.yandexcloud.net/svg-images-first-pack/goodAngeloGemmiwaterwoldsvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodAngeloGemmiwaterwoldsvg.png,fraud
https://storage.yandexcloud.net/svg-images-first-pack/good1576745091firstmemorytexttitlesvg.png,1,1,1,1,"[1, 1, 1, 1]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/good1576745091firstmemorytexttitlesvg.png,data_markup_error
https://storage.yandexcloud.net/svg-images-first-pack/goodaliencharactersvg.png,4,2,2,2,"[4, 2, 2, 2]",/mnt/nvme0/jupyter-kazancev.danil7@wb-2ede4/projects/anti_spam/work/VecScore/toloka_parsed_data/goodaliencharactersvg.png,Safe
